userID,duration,touchCount,timestamp,clipID,pressure,distance,confidence,acceleration_y_min,acceleration_y_mean,acceleration_y_max,acceleration_euclidean_min,acceleration_euclidean_mean,acceleration_euclidean_max,acceleration_x_min,acceleration_x_mean,acceleration_x_max,velocity_y_min,velocity_y_mean,velocity_y_max,velocity_euclidean_min,velocity_euclidean_mean,velocity_euclidean_max,velocity_x_min,velocity_x_mean,velocity_x_max,coordinates_end_y,coordinates_end_x,coordinates_start_y,coordinates_start_x
zSL9YKnF8The2CE4m5a5rgbtxZj1,9517.0,508,2024-03-08 06:54:17+00:00,ACCEDE07894.mp4,0.062745101749897,386.9494499341829,3,0.0047414942898533,0.019790820665633,0.1037251241505146,0.0018623942399726,0.0014806623228657,0.0290100729173992,5.675293505191803e-05,0.0092933484499862,0.0785556584596633,0.0521564371883869,0.0886471980877254,0.4230273962020874,0.0316607020795345,0.1125554726583904,0.5313465780809673,0.0310364197939634,0.0561952194130562,0.3215229511260986,1251.562255859375,938.9354858398438,1635.9373779296875,983.4960327148438
yRcGhIgOA1ZvjlfeESeTQVKNa512,170.0,11,2024-03-01 08:04:44+00:00,ACCEDE08088.mp4,0.0470588281750679,5.696641554995673,3,4.580401414736676e-07,0.0013613392725306,0.0033448130845954,0.0001126075711186,0.0010789018797767,0.0023249362454143,0.000130990287289,0.0015784348309368,0.005924010856284,1.1909043678315356e-05,0.024157868371185,0.0655046924948692,0.0181821344306054,0.0510683755532064,0.0740626332712903,0.0024835160002112,0.0353709114715456,0.0710537135601043,1341.796630859375,717.1873779296875,1338.281005859375,712.7049560546875
pOkYIUo09Ib0dx8YJ6UbQvqqxsr1,134.0,9,2024-03-07 14:19:20+00:00,ACCEDE07316.mp4,0.0196078438311815,44.43297051631945,4,0.0002194366910878,0.0082912314606476,0.027405510930454,0.0003946407029621,0.0096397200637838,0.0310449433727635,0.000614582767917,0.0051791208823107,0.0156632451450123,0.0477790869772434,0.3063499806448817,0.9258680939674376,0.0490430406220093,0.385448557982227,1.1235764998914777,0.0017235506093129,0.2259272712253732,0.6365472674369812,1291.4384765625,801.03515625,1254.041015625,777.041015625
URwKx8ZRknYaRTOa6o9FJRf9jxH2,1625.0,129,2024-03-08 07:16:25+00:00,ACCEDE08747.mp4,0.0313725508749485,268.35043839815563,3,2.94504894150628e-05,0.002167607996858,0.0258442163467407,1.899485537946305e-05,0.0022581281276561,0.0268740400502717,0.0002941801589365,0.01121238140485,0.0764933843165636,0.0119523797184228,0.2399986308155348,1.1394034624099731,0.0166831514631176,0.2502097448200732,1.1489581698541895,0.0001515565090812,0.0559281055830069,0.1680642515420913,1586.1326904296875,907.5585327148438,1319.531005859375,938.1444702148438
nlU9fXuF5Bav237GXyV1jSgMsd42,189.0,18,2024-02-29 07:59:35+00:00,ACCEDE09092.mp4,0.0509803965687751,8.004313379920138,5,4.2355852201581e-05,0.0032973836582599,0.0328630333145459,4.876010805966811e-05,0.0015864126044522,0.0062616543925408,0.0001209783885214,0.001610526871707,0.0078959395177662,0.0123791294172406,0.0607396287514882,0.1063147783279419,0.033890568233871,0.0826416861187729,0.1303485192555509,0.0048387320712208,0.0509318786618464,0.0801633596420288,1461.3280029296875,871.9628295898438,1454.882568359375,867.2167358398438
ywf1GZuFupOvPP0JmlB6CiEjerP2,72.0,5,2024-03-08 07:32:31+00:00,ACCEDE02126.mp4,0.0352941192686557,2.548806026151012,2,1.2047435534027914e-07,0.0026280227135837,0.0055378432093943,0.0001840848361922,0.0044687076517896,0.0103020095208443,0.00018408479677,0.0046506948722965,0.0125539849201838,5.300871634972282e-06,0.0574141712318123,0.0941380336880683,0.0080997327924607,0.0819812750601804,0.1231845884078521,0.0080997310578823,0.0548118194565176,0.101879745721817,1167.773193359375,513.6327514648438,1166.015380859375,511.7870788574219
ndjYlLcA5Fe347xJ9qKOx4DY4Bm2,237.0,10,2024-03-10 14:15:07+00:00,ACCEDE03899.mp4,0.0313725508749485,2.64662851314125,2,0.0020705134991337,0.0024625296639916,0.015745747834444,0.0022705140896561,0.0038360182577375,0.0252466117890817,0.0009317768408971,0.0042381710470075,0.0316905466218789,0.0351987294852733,0.0168654985467987,0.0824359729886055,0.0385987395241553,0.0356615076267874,0.1143385748914006,0.0158402062952518,0.0279427357017993,0.0792314335703849,1330.077880859375,227.8124847412109,1331.249755859375,225.4394378662109
Qs35Ew1yNWfnfkonMxiWbEXUisO2,10929.0,888,2024-02-23 07:00:49+00:00,ACCEDE06525.mp4,0.1058823615312576,227.29816018982427,5,1.9321839014689126e-06,0.0140124905692942,0.2910539656877517,2.4729516177141204e-05,0.0036800502865573,0.134570820714741,7.461654935137961e-07,0.0119472740775072,0.5583343505859375,0.0018062938470393,0.1269743975282452,1.2011332511901855,0.0054761989106095,0.1750367405136196,2.4774047997463744,2.1383099010563456e-05,0.0961306009625928,2.2398808002471924,1387.7841796875,656.015625,1165.552734375,608.291015625
ndjYlLcA5Fe347xJ9qKOx4DY4Bm2,182.0,19,2024-03-10 14:15:02+00:00,ACCEDE03899.mp4,0.0470588281750679,18.76317896214885,2,0.0028066324302926,0.008510859275836,0.0185871617868542,0.0001645881540298,0.002377578228297,0.007117061587511,0.0001091129249996,0.0019326196353699,0.0069415887648409,0.0048888390883803,0.0415456987296541,0.0890721678733825,0.0516624457191624,0.1292845725906241,0.2012216048367198,0.0400814898312091,0.1198804631001419,0.1845253407955169,1300.195068359375,227.8124847412109,1308.398193359375,210.9374847412109
aaRErqfMUfbZYpgwZljVsFgkrRJ3,7747.0,176,2024-02-24 11:05:12+00:00,ACCEDE02486.mp4,0.0470588281750679,218.68013169924697,4,0.0142121106386184,0.0155361844319102,0.3217825706188495,0.0192236765728056,0.0054179856467248,0.0717709086373567,0.0129447152217229,0.0031323917698779,0.0242161843925714,0.213181659579277,0.1706532542802337,2.282533884048462,0.288355148592085,0.2061203012532504,2.3971674930771685,0.1941707283258438,0.0878460767739553,0.7324367165565491,1215.0,595.0,1330.0,409.0
JqO7IuDSWNbk6mijZWgRsMRRAxx1,5721.0,560,2024-03-01 06:31:07+00:00,ACCEDE06458.mp4,0.0470588281750679,423.6385036292136,1,2.071086782962084e-05,0.0373549760585708,0.3594489438193185,4.78462124317014e-05,0.004588548308124,0.1271059465234002,1.5285140012993533e-05,0.0064959793495496,0.0989409647881984,0.0040221782401204,0.258519486069593,2.9508473873138428,0.0060985169160666,0.3061954421655219,2.971516108468858,9.339788084616885e-05,0.1230903140705699,0.6540639400482178,1288.476318359375,630.7030029296875,1444.335693359375,236.7773284912109
nlU9fXuF5Bav237GXyV1jSgMsd42,89.0,10,2024-02-29 07:59:35+00:00,ACCEDE09092.mp4,0.039215687662363,4.520572052896999,5,0.0010456687679314,0.0066198036960585,0.0165700416546314,0.0001037413571365,0.0031401857597495,0.011058090667317,0.0032461769878864,0.0196728595061066,0.0331474635750055,0.0004018544859718,0.0302437873938793,0.1061134114861488,0.0386995665825811,0.0936839513994705,0.1533882650962647,0.0200205780565738,0.0846609009636773,0.1397197097539901,1499.4139404296875,830.5663452148438,1500.0,835.0487670898438
